% 
% 
@RELATION ReferenceColorSimilarity 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE 19 REAL
@ATTRIBUTE 20 REAL
@ATTRIBUTE 21 REAL
@ATTRIBUTE 22 REAL
@ATTRIBUTE 23 REAL
@ATTRIBUTE 24 REAL
@ATTRIBUTE 25 REAL
@ATTRIBUTE 26 REAL
@ATTRIBUTE 27 REAL
@ATTRIBUTE 28 REAL
@ATTRIBUTE 29 REAL
@ATTRIBUTE 30 REAL
@ATTRIBUTE 31 REAL
@ATTRIBUTE 32 REAL
@ATTRIBUTE 33 REAL
@ATTRIBUTE 34 REAL
@ATTRIBUTE 35 REAL
@ATTRIBUTE 36 REAL
@ATTRIBUTE 37 REAL
@ATTRIBUTE 38 REAL
@ATTRIBUTE 39 REAL
@ATTRIBUTE 40 REAL
@ATTRIBUTE 41 REAL
@ATTRIBUTE 42 REAL
@ATTRIBUTE 43 REAL
@ATTRIBUTE 44 REAL
@ATTRIBUTE 45 REAL
@ATTRIBUTE 46 REAL
@ATTRIBUTE 47 REAL
@ATTRIBUTE 48 REAL
@ATTRIBUTE 49 REAL
@ATTRIBUTE 50 REAL
@ATTRIBUTE 51 REAL
@ATTRIBUTE 52 REAL
@ATTRIBUTE 53 REAL
@ATTRIBUTE 54 REAL
@ATTRIBUTE 55 REAL
@ATTRIBUTE 56 REAL
@ATTRIBUTE 57 REAL
@ATTRIBUTE 58 REAL
@ATTRIBUTE 59 REAL
@ATTRIBUTE 60 REAL
@ATTRIBUTE 61 REAL
@ATTRIBUTE 62 REAL
@ATTRIBUTE 63 REAL
@ATTRIBUTE 64 REAL
@ATTRIBUTE 65 REAL
@ATTRIBUTE 66 REAL
@ATTRIBUTE 67 REAL
@ATTRIBUTE 68 REAL
@ATTRIBUTE 69 REAL
@ATTRIBUTE 70 REAL
@ATTRIBUTE 71 REAL
@ATTRIBUTE 72 REAL
@ATTRIBUTE 73 REAL
@ATTRIBUTE 74 REAL
@ATTRIBUTE 75 REAL
@ATTRIBUTE 76 REAL
@ATTRIBUTE 77 REAL
@ATTRIBUTE class {C02, C01, C03} 

@DATA 
0.48561445127437836,0.5379953605686205,0.5845709574628625,0.6229817718364519,0.6526661654870689,0.6684963454022231,0.6580150635067875,0.6148165468491922,0.5528561129000725,0.48846302904576033,0.430864079788556,0.38497584100418625,0.35360554593328836,0.33829456004786806,0.33959973773140595,0.3571405144746986,0.3894898083966101,0.43386943653168997,0.662929342540309,0.7048640927028195,0.7361060405441755,0.7579039413676519,0.7748107160623144,0.7838709585020603,0.7751887320151807,0.7427081371532087,0.6970991864046795,0.6504352212200317,0.609119507885815,0.5765025212471598,0.5545190920781086,0.5442723721353178,0.5462317343113735,0.5602848040490658,0.5856986782929836,0.6209273005262478,0.4927863489222461,0.5468887926920806,0.5956293254007503,0.6367880922370508,0.6703610962058679,0.6907961365613401,0.6818890571397491,0.6344654977716344,0.5676560509251825,0.49996209943548275,0.4402549193408297,0.39299382577174913,0.36071168049470886,0.3447973511342416,0.34572541708221144,0.3630801905255424,0.39544870302678986,0.44015311886938335,0.6690750201792505,0.7119499397586322,0.7480209547551401,0.7756972710688779,0.7996640076216177,0.8177262613699235,0.8133929298393988,0.7725720292720191,0.7185855201722542,0.6667598137805522,0.6222819495437187,0.5876302187748738,0.5642794013971276,0.5530822192963014,0.5543574746030366,0.5678853920976915,0.5928342665919819,0.6275573860664645,0.5989149082405005,0.6782280633255614,0.7340757844405505,0.7511735790959061,0.7207395742976922,C01
0.44940390759256,0.5106309122852104,0.5645992071272168,0.6071655765062303,0.63720440555155,0.6489727124065232,0.6291173473213496,0.57434411127052,0.502707220389828,0.4310524101048359,0.3683337156004547,0.31935369017360615,0.2868892773353884,0.2724516018249618,0.27653081275907215,0.29862918431982877,0.33714779336381434,0.3890766563019601,0.606446107882047,0.6505426304023041,0.6846635937463291,0.7056410546821371,0.7161036159392434,0.7147232792035855,0.6972848622703267,0.6634635046601584,0.6199500239525431,0.57505886123491,0.5348538431400225,0.5031749801113232,0.4823873675856052,0.47384516078378996,0.4781049240922218,0.4949947423574619,0.5235717634579234,0.5619060914554557,0.4814901362360278,0.5479860432138086,0.6078074844146418,0.6575037360237226,0.6995460360868433,0.7311318353689104,0.7181012388928781,0.6397354697559058,0.5502812595539118,0.46847574242634604,0.3997817843212775,0.34716390752459525,0.3125178227469128,0.29692415356405405,0.30067636539911563,0.32322826491099665,0.3630584667720256,0.4173722615845961,0.650568026293756,0.7027489484751539,0.7436561938730586,0.7691394282611645,0.7873191122424231,0.7958892527673775,0.7808131718013334,0.7350265613692141,0.6778771728248852,0.6231488209705311,0.5764179699076457,0.5405102591959677,0.5171068822136422,0.5071728423326127,0.511079215164536,0.5286254334309577,0.5589980383546967,0.6006104499508642,0.6013585365294551,0.6620598934827147,0.6952667011149659,0.6905707869841233,0.6457887602861963,C01
0.49519783984594473,0.5496740626325305,0.5972750756804788,0.6350734870554364,0.6628604210579754,0.6760708611560976,0.6620135924268182,0.6148082281552998,0.5502749069216665,0.4848227996649761,0.4271604744973102,0.3818652313080329,0.3515531866812596,0.33764873580648497,0.3406300921726578,0.36006301150087794,0.39448845530943943,0.4411103483657923,0.6693239021106978,0.7129296629000766,0.7464585035811131,0.7692760666154644,0.7862579411451628,0.7951338852770545,0.7846005563392968,0.7478054861416885,0.6988883570692226,0.6505336267463321,0.6085736116649302,0.5759677201599249,0.5544320140470397,0.5449370439031566,0.5478608682478705,0.5630200778670583,0.5896211756140135,0.6260675706604765,0.5007279972045109,0.5565333630779021,0.6054514980602426,0.644284367298679,0.6731617821021066,0.6875161640253974,0.6733926438806757,0.6240320853507318,0.5574051528398993,0.4905887860007471,0.4320726038280325,0.38624005711296544,0.35559949796859236,0.34151990462833853,0.3444557869566469,0.363974079226861,0.398646896254745,0.44575908943271536,0.6757133510475898,0.7210487997030086,0.7576489425398085,0.7826486272917075,0.8014263439404418,0.8122882012123825,0.8016948810093965,0.7612067606681432,0.7090203981614397,0.6586431757279495,0.6154405952828743,0.5820529581065955,0.5600289938014147,0.5502518381435395,0.5530545689423557,0.5682343131980783,0.5949984193010649,0.6317835648065455,0.5930439659117942,0.6742406781006629,0.7328597490008294,0.7528234332097664,0.724666366074671,C01
0.40918455419911703,0.46204989020318277,0.5141616039825962,0.5628304279251641,0.6072367836415005,0.6435878615648506,0.6594004538288436,0.6356519279465306,0.5761976654768152,0.5044825830694725,0.4356240575365739,0.3769332030663663,0.3323451004863721,0.3041100326844826,0.293332276445708,0.30010583624728354,0.32345713101363777,0.36112212360327584,0.580271617908064,0.6178905791770243,0.6522677159238877,0.6815046040510071,0.7060722044333837,0.7236795639599964,0.7276446855561265,0.7107267821856776,0.6748684518059491,0.6302571735022022,0.5859273848369538,0.5474332194159011,0.5180479230067618,0.4997005543543245,0.4933983735913614,0.49937641901856245,0.5170878126138085,0.5450260438783667,0.4414076461283289,0.49811747868075923,0.5535598622107208,0.60559629404973,0.6558218012110915,0.7034405081300293,0.7357404267871659,0.7080803587549155,0.6289443597378633,0.5446710406424285,0.46866666370967963,0.4057802284855692,0.3587405777847064,0.32922798197024955,0.3180874525133668,0.3253301417651237,0.35002064221566037,0.3900081462696611,0.6304731844826809,0.6779465779880216,0.7167344596259377,0.7453662517649122,0.773398146373857,0.8001103454886019,0.8146438495306124,0.7931269079951874,0.74118956727569,0.6837072637312169,0.6310820255966431,0.5874312283203805,0.5549811610898239,0.5350921273787744,0.5285188109453668,0.5354757974407407,0.5556272813214737,0.5879831920625821,0.613248454106992,0.6778014144401825,0.7126772189460168,0.7057418316496441,0.6582302838517476,C01
0.4439305739282181,0.4962863801706957,0.5436501520864727,0.5832587161856417,0.6151949618340097,0.6366912409428068,0.6369181771144072,0.6027157030197087,0.5423090403262278,0.47527261971900026,0.41354238574786306,0.3631337455532473,0.3273395109719088,0.30796267071247013,0.3057173809155845,0.32031350861144636,0.3503631167908398,0.3931024589167393,0.6130185068356224,0.6518118566453797,0.682648901375754,0.7035982709810624,0.717482417239147,0.7236358232075776,0.7171062023027373,0.6935020613995438,0.656252510213743,0.61408207373473,0.5742796699955666,0.5414118296990157,0.518212467393094,0.5062586660229889,0.5062848029307099,0.518291090761377,0.541512903347653,0.5742037850279264,0.4721901960257262,0.5281877815536508,0.5793373347337273,0.623438490595236,0.6627237642607708,0.6972647948662094,0.7133973499676833,0.669935367408345,0.5908056344722031,0.5123391482168833,0.443999169263794,0.3896293967659365,0.3514555818860514,0.3307634245384729,0.328022629085985,0.3428557657308837,0.37389992908891784,0.41850533985879745,0.6546209444670189,0.7008419365210071,0.7368529307957604,0.7601657724841085,0.7797591368731305,0.7960605746024569,0.7987698406412602,0.7684746244429297,0.7163136946586592,0.6626382499779273,0.6153127809427464,0.5776550927249402,0.5515025148358171,0.537927142561705,0.537418277893806,0.549917394850814,0.5747765671182411,0.6105891453510603,0.6130495094860661,0.6792022733696692,0.7174561557431127,0.7151202503940605,0.6696457888810556,C01
0.3937152452384612,0.44807959412391174,0.5022795821794924,0.5541587524924396,0.6034213527597765,0.6459308557763617,0.6680280354026183,0.6481090878291346,0.5882613141924059,0.5135319403198748,0.4406050902658548,0.3775267352837938,0.32861789662397606,0.29639369228258505,0.28218067615248765,0.2862820202752199,0.30792877406251895,0.34503358702186726,0.566041959672744,0.604699535915276,0.6400169194025965,0.6707959313586712,0.6981432792721947,0.7193042272787528,0.7267750668258526,0.7123035117615919,0.6770418716807367,0.6313646502717083,0.584959461529186,0.5439017705275578,0.5118078930179145,0.4908478964105687,0.48222070693631297,0.4863335722933126,0.5028112411728375,0.530321697012379,0.4227796983662503,0.48056038546245816,0.538087690873247,0.5940077878802753,0.6503916764394408,0.7062115557869207,0.748549188871866,0.7264503781135143,0.6441996181044575,0.5551285052663084,0.47408520908026447,0.4062185385044295,0.35443583010245416,0.32058061141645144,0.30566142491746245,0.3098569195973034,0.33240366811949035,0.3713133896109663,0.6095741946981189,0.6558155753874436,0.6947541181318306,0.7273216852897011,0.7608262427357854,0.7934421566688526,0.8139156428130303,0.7968012856006831,0.7450416949454155,0.6854761096030435,0.6299646698259577,0.5831408005906246,0.5474772356599155,0.5244950195041054,0.515072322609471,0.5195232418174841,0.5375879904290375,0.5683159398519556,0.6022501558436404,0.6648318977753427,0.6985260586868707,0.6928183172307933,0.6481975022553009,C01
0.4215331430697576,0.4786348360250711,0.5349827345488828,0.5867550551927698,0.6306058370388542,0.6587661017691304,0.655340890939723,0.6115882276380712,0.5440986540758127,0.4721408112087683,0.4062822055226978,0.3521025296283858,0.31283361314730784,0.290333842515627,0.2854128601703651,0.29790491532073554,0.32660746238811256,0.36910569623420214,0.5968094062629368,0.6384843370806467,0.6745809568448884,0.7021503243550233,0.7217237436342656,0.730378988438476,0.7221221378209123,0.6945685329530034,0.6537927605174388,0.6088658929952769,0.5666615193139801,0.53154896952115,0.5062491666073373,0.49239987813189856,0.4908220802520137,0.5016175969633774,0.524150764947558,0.5568741091072823,0.4446807292303235,0.5052188269867715,0.5668146300443705,0.6266685082821898,0.683791708513994,0.7335345928990691,0.7451928544700885,0.6794267662565736,0.5918272694453864,0.508284369383026,0.43560928653552644,0.3772129649736443,0.3352736429420198,0.31112160035722125,0.30529869053370917,0.3175210544031122,0.34657980774458397,0.39017090967214635,0.6255443009610813,0.6711804064336021,0.7137593315450631,0.7502000517984291,0.7820961130820349,0.8054747888058666,0.8046194709451172,0.766221528362734,0.7104208484861539,0.6543755184222729,0.6047239772855584,0.5646561911877176,0.5360616313570714,0.5200766462122072,0.5172317214675086,0.5274727627386436,0.5501112415125174,0.5836748521183283,0.601224067894824,0.6652941002821554,0.7037079351216466,0.7058743829328294,0.664714909021865,C01
0.3668364209621413,0.44118355596272035,0.519873577532814,0.5984520089646729,0.6703706496180871,0.7182924184529286,0.711508370832572,0.6468057027470208,0.5568676112491436,0.46456640915242664,0.3805682020507378,0.3105795172819304,0.25813369455698587,0.22547146631110218,0.2138199060920918,0.2234595024027086,0.25367891182145363,0.30260329405109515,0.5258650599369011,0.575173723883907,0.6253099106170105,0.6724809118879653,0.7117522861839081,0.7337469685936329,0.7276779359829011,0.6929149392174911,0.6409931022142632,0.584117327108329,0.5303320223604929,0.48456177303013975,0.4499103067252641,0.4283233107953849,0.4208728006249832,0.42785950380165744,0.4488071949030931,0.4823399177453141,0.40150029589032854,0.48108475402743495,0.5654141315943935,0.6525888507736083,0.7414393034531397,0.8199127403593695,0.8165351632546424,0.7183837920656768,0.6080118916913183,0.5046413215650596,0.41423079430096,0.3403683591006667,0.2856168575483921,0.25175235205108465,0.23979332745306103,0.2499724503206013,0.28166491340351024,0.33321662889610365,0.5751926262264344,0.6333205866439893,0.6889991110386048,0.7422114415356222,0.7931707775755427,0.8293826879805604,0.8237939866345734,0.772427079784667,0.70432570649166,0.6363371343973063,0.5753419424654608,0.5249639040226495,0.4875020305474733,0.46446264641669716,0.4567190209566809,0.46455862015597366,0.4876853633186478,0.5251703248639626,0.5811740467911112,0.6359576609237807,0.6616463309383043,0.6510676203115865,0.6068711671216663,C01
0.4071072432717273,0.4450085373578473,0.4876363372547655,0.5334819493383638,0.5813312015969848,0.6284369153974414,0.6667804065505415,0.6763817094714212,0.6406153153049022,0.5794857417216746,0.5148123844638851,0.45625625191675956,0.4083538637594816,0.37356428661956725,0.35314457236750424,0.34738811640133493,0.3556582660994831,0.37637478850712675,0.605989295182438,0.6338296497522075,0.6623000230015741,0.6908159306742104,0.7195781487949913,0.7469719265635171,0.7673646497569926,0.7695703365439622,0.7462821557768107,0.7069185347370666,0.6640298059633273,0.6246900835748105,0.5925652020181393,0.5696977719942955,0.5571841123880152,0.5553850852588545,0.5639305360195319,0.581579809721041,0.4154327659092387,0.45412216651357656,0.4978047906217376,0.545157259871941,0.5954008834609934,0.6465797954225215,0.6916745539403857,0.7062329353523485,0.6641483956791263,0.5963273820842716,0.5277235626210223,0.4668558135989437,0.41753249158150724,0.3818590504640975,0.3609185952794514,0.3549210363783037,0.3631988580438612,0.38417457383529324,0.617686184603685,0.6470435126608098,0.6771068143878876,0.7076152936017581,0.7395026678447377,0.7719360210439796,0.7996600313529056,0.805867696554513,0.7763002007040282,0.7295181005867099,0.6817454565111863,0.6393670359268596,0.6053159689880206,0.5812217089903778,0.5679624336931021,0.5657923902032663,0.5743141176781185,0.5923437982969856,0.5978604939720159,0.6784854426191628,0.737805109006703,0.7573803574002931,0.7210451160259456,C01
0.45029090531371624,0.5008769763526913,0.5463807847895503,0.5842461545878432,0.6145582100997835,0.6346222949916206,0.6342968458137539,0.6014891634423327,0.543409668377985,0.47856786365554116,0.4187198835034351,0.3698597281686278,0.33526208802260693,0.31670649705211856,0.31488177035720144,0.3294721975430208,0.35906392379728036,0.4008696154398442,0.6182061017638607,0.6553042980417659,0.6853055108759811,0.7065330677389673,0.721041253382959,0.7279479221917886,0.722236346575878,0.6992795922519031,0.662472527240035,0.620755388985241,0.5814748708094898,0.5491266180416209,0.5263573480565366,0.5146711235643138,0.5147424140105826,0.5265163298189408,0.5491664525981136,0.5808665156354677,0.481500610472213,0.5360048815047045,0.5849394332566268,0.6262683804987982,0.6624599632806882,0.6932523061729713,0.7049915543583667,0.6648706288117082,0.5908067247481436,0.5155723200393612,0.4495960986816273,0.39706381084421494,0.3603074355148792,0.3406448171505224,0.3385544135594806,0.3536619760085072,0.38460664577392273,0.4287308151294893,0.6665302313177581,0.713255449334794,0.7480247133012013,0.7691659076905797,0.7878174957079698,0.8044188172972146,0.8083451407335465,0.7774071048680155,0.7244906669047153,0.6709181030711749,0.6240997207634856,0.5870703507178011,0.5615275252764268,0.5484715210617901,0.5483586472536557,0.5611283123600331,0.5861662632523081,0.6221545667300158,0.6228977457703329,0.6905041632579022,0.7288602623880078,0.7244011213551534,0.676419545301771,C01
