% 
% 
@RELATION GCH 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE 19 REAL
@ATTRIBUTE 20 REAL
@ATTRIBUTE 21 REAL
@ATTRIBUTE 22 REAL
@ATTRIBUTE 23 REAL
@ATTRIBUTE 24 REAL
@ATTRIBUTE 25 REAL
@ATTRIBUTE 26 REAL
@ATTRIBUTE 27 REAL
@ATTRIBUTE 28 REAL
@ATTRIBUTE 29 REAL
@ATTRIBUTE 30 REAL
@ATTRIBUTE 31 REAL
@ATTRIBUTE 32 REAL
@ATTRIBUTE 33 REAL
@ATTRIBUTE 34 REAL
@ATTRIBUTE 35 REAL
@ATTRIBUTE 36 REAL
@ATTRIBUTE 37 REAL
@ATTRIBUTE 38 REAL
@ATTRIBUTE 39 REAL
@ATTRIBUTE 40 REAL
@ATTRIBUTE 41 REAL
@ATTRIBUTE 42 REAL
@ATTRIBUTE 43 REAL
@ATTRIBUTE 44 REAL
@ATTRIBUTE 45 REAL
@ATTRIBUTE 46 REAL
@ATTRIBUTE 47 REAL
@ATTRIBUTE 48 REAL
@ATTRIBUTE 49 REAL
@ATTRIBUTE 50 REAL
@ATTRIBUTE 51 REAL
@ATTRIBUTE 52 REAL
@ATTRIBUTE 53 REAL
@ATTRIBUTE 54 REAL
@ATTRIBUTE 55 REAL
@ATTRIBUTE 56 REAL
@ATTRIBUTE 57 REAL
@ATTRIBUTE 58 REAL
@ATTRIBUTE 59 REAL
@ATTRIBUTE 60 REAL
@ATTRIBUTE 61 REAL
@ATTRIBUTE 62 REAL
@ATTRIBUTE 63 REAL
@ATTRIBUTE 64 REAL
@ATTRIBUTE 65 REAL
@ATTRIBUTE 66 REAL
@ATTRIBUTE class {C02, C01, C03} 

@DATA 
35973.0,370.0,372.0,381.0,416.0,438.0,456.0,423.0,450.0,420.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35973.0,370.0,372.0,381.0,416.0,438.0,456.0,423.0,450.0,420.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35973.0,370.0,372.0,381.0,416.0,438.0,456.0,423.0,450.0,420.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C01
31760.0,303.0,294.0,301.0,307.0,297.0,288.0,281.0,284.0,300.0,278.0,285.0,286.0,292.0,285.0,297.0,302.0,306.0,300.0,337.0,342.0,2275.0,31760.0,303.0,294.0,301.0,307.0,297.0,288.0,281.0,284.0,300.0,278.0,285.0,286.0,292.0,285.0,297.0,302.0,306.0,300.0,337.0,342.0,2275.0,31760.0,303.0,294.0,301.0,307.0,297.0,288.0,281.0,284.0,300.0,278.0,285.0,286.0,292.0,285.0,297.0,302.0,306.0,300.0,337.0,342.0,2275.0,C01
30947.0,278.0,286.0,266.0,289.0,263.0,265.0,271.0,258.0,270.0,254.0,250.0,258.0,246.0,257.0,262.0,249.0,255.0,256.0,261.0,259.0,3800.0,30947.0,278.0,286.0,266.0,289.0,263.0,265.0,271.0,258.0,270.0,254.0,250.0,258.0,246.0,257.0,262.0,249.0,255.0,256.0,261.0,259.0,3800.0,30947.0,278.0,286.0,266.0,289.0,263.0,265.0,271.0,258.0,270.0,254.0,250.0,258.0,246.0,257.0,262.0,249.0,255.0,256.0,261.0,259.0,3800.0,C01
40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C01
34612.0,284.0,294.0,285.0,299.0,288.0,313.0,301.0,314.0,336.0,338.0,364.0,357.0,361.0,353.0,372.0,347.0,182.0,0.0,0.0,0.0,0.0,34612.0,284.0,294.0,285.0,299.0,288.0,313.0,301.0,314.0,336.0,338.0,364.0,357.0,361.0,353.0,372.0,347.0,182.0,0.0,0.0,0.0,0.0,34612.0,284.0,294.0,285.0,299.0,288.0,313.0,301.0,314.0,336.0,338.0,364.0,357.0,361.0,353.0,372.0,347.0,182.0,0.0,0.0,0.0,0.0,C01
30304.0,320.0,330.0,313.0,302.0,325.0,287.0,303.0,287.0,288.0,285.0,281.0,286.0,287.0,282.0,283.0,273.0,280.0,279.0,292.0,282.0,3831.0,30304.0,320.0,330.0,313.0,302.0,325.0,287.0,303.0,287.0,288.0,285.0,281.0,286.0,287.0,282.0,283.0,273.0,280.0,279.0,292.0,282.0,3831.0,30304.0,320.0,330.0,313.0,302.0,325.0,287.0,303.0,287.0,288.0,285.0,281.0,286.0,287.0,282.0,283.0,273.0,280.0,279.0,292.0,282.0,3831.0,C01
28666.0,262.0,273.0,257.0,249.0,260.0,238.0,238.0,242.0,231.0,229.0,224.0,226.0,221.0,229.0,209.0,208.0,207.0,216.0,203.0,210.0,6702.0,28666.0,262.0,273.0,257.0,249.0,260.0,238.0,238.0,242.0,231.0,229.0,224.0,226.0,221.0,229.0,209.0,208.0,207.0,216.0,203.0,210.0,6702.0,28666.0,262.0,273.0,257.0,249.0,260.0,238.0,238.0,242.0,231.0,229.0,224.0,226.0,221.0,229.0,209.0,208.0,207.0,216.0,203.0,210.0,6702.0,C01
38545.0,631.0,613.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38545.0,631.0,613.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38545.0,631.0,613.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C01
29081.0,242.0,244.0,241.0,240.0,230.0,227.0,234.0,223.0,212.0,219.0,214.0,209.0,203.0,212.0,203.0,210.0,187.0,199.0,190.0,213.0,6567.0,29081.0,242.0,244.0,241.0,240.0,230.0,227.0,234.0,223.0,212.0,219.0,214.0,209.0,203.0,212.0,203.0,210.0,187.0,199.0,190.0,213.0,6567.0,29081.0,242.0,244.0,241.0,240.0,230.0,227.0,234.0,223.0,212.0,219.0,214.0,209.0,203.0,212.0,203.0,210.0,187.0,199.0,190.0,213.0,6567.0,C01
34515.0,307.0,296.0,310.0,318.0,314.0,314.0,339.0,337.0,352.0,371.0,381.0,396.0,379.0,388.0,373.0,310.0,0.0,0.0,0.0,0.0,0.0,34515.0,307.0,296.0,310.0,318.0,314.0,314.0,339.0,337.0,352.0,371.0,381.0,396.0,379.0,388.0,373.0,310.0,0.0,0.0,0.0,0.0,0.0,34515.0,307.0,296.0,310.0,318.0,314.0,314.0,339.0,337.0,352.0,371.0,381.0,396.0,379.0,388.0,373.0,310.0,0.0,0.0,0.0,0.0,0.0,C01
29117.0,274.0,280.0,279.0,278.0,262.0,253.0,259.0,253.0,244.0,236.0,245.0,237.0,238.0,234.0,221.0,236.0,220.0,220.0,234.0,230.0,5950.0,29117.0,274.0,280.0,279.0,278.0,262.0,253.0,259.0,253.0,244.0,236.0,245.0,237.0,238.0,234.0,221.0,236.0,220.0,220.0,234.0,230.0,5950.0,29117.0,274.0,280.0,279.0,278.0,262.0,253.0,259.0,253.0,244.0,236.0,245.0,237.0,238.0,234.0,221.0,236.0,220.0,220.0,234.0,230.0,5950.0,C01
30411.0,268.0,261.0,248.0,251.0,249.0,238.0,233.0,251.0,229.0,235.0,232.0,221.0,235.0,221.0,228.0,210.0,227.0,232.0,216.0,226.0,4878.0,30411.0,268.0,261.0,248.0,251.0,249.0,238.0,233.0,251.0,229.0,235.0,232.0,221.0,235.0,221.0,228.0,210.0,227.0,232.0,216.0,226.0,4878.0,30411.0,268.0,261.0,248.0,251.0,249.0,238.0,233.0,251.0,229.0,235.0,232.0,221.0,235.0,221.0,228.0,210.0,227.0,232.0,216.0,226.0,4878.0,C01
32934.0,308.0,327.0,308.0,312.0,314.0,311.0,321.0,307.0,314.0,318.0,321.0,337.0,354.0,364.0,381.0,393.0,397.0,384.0,401.0,387.0,207.0,32934.0,308.0,327.0,308.0,312.0,314.0,311.0,321.0,307.0,314.0,318.0,321.0,337.0,354.0,364.0,381.0,393.0,397.0,384.0,401.0,387.0,207.0,32934.0,308.0,327.0,308.0,312.0,314.0,311.0,321.0,307.0,314.0,318.0,321.0,337.0,354.0,364.0,381.0,393.0,397.0,384.0,401.0,387.0,207.0,C01
27422.0,291.0,280.0,280.0,274.0,268.0,256.0,263.0,247.0,248.0,236.0,248.0,228.0,226.0,232.0,227.0,222.0,213.0,218.0,216.0,217.0,7688.0,27422.0,291.0,280.0,280.0,274.0,268.0,256.0,263.0,247.0,248.0,236.0,248.0,228.0,226.0,232.0,227.0,222.0,213.0,218.0,216.0,217.0,7688.0,27422.0,291.0,280.0,280.0,274.0,268.0,256.0,263.0,247.0,248.0,236.0,248.0,228.0,226.0,232.0,227.0,222.0,213.0,218.0,216.0,217.0,7688.0,C01
32334.0,263.0,259.0,268.0,248.0,266.0,246.0,250.0,258.0,251.0,256.0,255.0,254.0,250.0,258.0,254.0,265.0,270.0,276.0,293.0,301.0,2425.0,32334.0,263.0,259.0,268.0,248.0,266.0,246.0,250.0,258.0,251.0,256.0,255.0,254.0,250.0,258.0,254.0,265.0,270.0,276.0,293.0,301.0,2425.0,32334.0,263.0,259.0,268.0,248.0,266.0,246.0,250.0,258.0,251.0,256.0,255.0,254.0,250.0,258.0,254.0,265.0,270.0,276.0,293.0,301.0,2425.0,C01
31945.0,275.0,295.0,291.0,295.0,270.0,291.0,280.0,269.0,271.0,283.0,272.0,279.0,270.0,280.0,278.0,296.0,297.0,304.0,320.0,322.0,2317.0,31945.0,275.0,295.0,291.0,295.0,270.0,291.0,280.0,269.0,271.0,283.0,272.0,279.0,270.0,280.0,278.0,296.0,297.0,304.0,320.0,322.0,2317.0,31945.0,275.0,295.0,291.0,295.0,270.0,291.0,280.0,269.0,271.0,283.0,272.0,279.0,270.0,280.0,278.0,296.0,297.0,304.0,320.0,322.0,2317.0,C01
40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C01
24170.0,1860.0,2261.0,3291.0,6818.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24170.0,1860.0,2261.0,3291.0,6818.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24170.0,1860.0,2261.0,3291.0,6818.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
0.0,0.0,0.0,24.0,4088.0,5901.0,2837.0,2245.0,2186.0,2997.0,1979.0,1533.0,1237.0,1032.0,902.0,843.0,789.0,741.0,687.0,673.0,619.0,8687.0,0.0,0.0,0.0,24.0,4088.0,5901.0,2837.0,2245.0,2186.0,2997.0,1979.0,1533.0,1237.0,1032.0,902.0,843.0,789.0,741.0,687.0,673.0,619.0,8687.0,0.0,0.0,0.0,24.0,4088.0,5901.0,2837.0,2245.0,2186.0,2997.0,1979.0,1533.0,1237.0,1032.0,902.0,843.0,789.0,741.0,687.0,673.0,619.0,8687.0,C02
0.0,0.0,0.0,0.0,0.0,704.0,3585.0,3924.0,15058.0,3966.0,2651.0,2124.0,1920.0,1827.0,1924.0,2253.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,3585.0,3924.0,15058.0,3966.0,2651.0,2124.0,1920.0,1827.0,1924.0,2253.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,3585.0,3924.0,15058.0,3966.0,2651.0,2124.0,1920.0,1827.0,1924.0,2253.0,64.0,0.0,0.0,0.0,0.0,0.0,C02
3068.0,921.0,933.0,957.0,965.0,1098.0,1208.0,1656.0,3462.0,2540.0,1945.0,2034.0,3168.0,1913.0,1359.0,1084.0,968.0,827.0,783.0,733.0,691.0,7687.0,3068.0,921.0,933.0,957.0,965.0,1098.0,1208.0,1656.0,3462.0,2540.0,1945.0,2034.0,3168.0,1913.0,1359.0,1084.0,968.0,827.0,783.0,733.0,691.0,7687.0,3068.0,921.0,933.0,957.0,965.0,1098.0,1208.0,1656.0,3462.0,2540.0,1945.0,2034.0,3168.0,1913.0,1359.0,1084.0,968.0,827.0,783.0,733.0,691.0,7687.0,C02
27103.0,1302.0,1739.0,3057.0,2546.0,1441.0,1254.0,1253.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27103.0,1302.0,1739.0,3057.0,2546.0,1441.0,1254.0,1253.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27103.0,1302.0,1739.0,3057.0,2546.0,1441.0,1254.0,1253.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
10320.0,606.0,677.0,706.0,778.0,858.0,1005.0,1220.0,1643.0,6997.0,4778.0,1869.0,1072.0,930.0,861.0,817.0,816.0,799.0,834.0,813.0,878.0,723.0,10320.0,606.0,677.0,706.0,778.0,858.0,1005.0,1220.0,1643.0,6997.0,4778.0,1869.0,1072.0,930.0,861.0,817.0,816.0,799.0,834.0,813.0,878.0,723.0,10320.0,606.0,677.0,706.0,778.0,858.0,1005.0,1220.0,1643.0,6997.0,4778.0,1869.0,1072.0,930.0,861.0,817.0,816.0,799.0,834.0,813.0,878.0,723.0,C02
22291.0,1431.0,1699.0,2318.0,2450.0,1639.0,1454.0,1397.0,1407.0,1623.0,1808.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22291.0,1431.0,1699.0,2318.0,2450.0,1639.0,1454.0,1397.0,1407.0,1623.0,1808.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22291.0,1431.0,1699.0,2318.0,2450.0,1639.0,1454.0,1397.0,1407.0,1623.0,1808.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39976.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39976.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39976.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
10545.0,1202.0,1705.0,2749.0,1806.0,1385.0,1471.0,1443.0,1692.0,2831.0,1834.0,1267.0,1034.0,901.0,842.0,785.0,750.0,742.0,741.0,752.0,759.0,2764.0,10545.0,1202.0,1705.0,2749.0,1806.0,1385.0,1471.0,1443.0,1692.0,2831.0,1834.0,1267.0,1034.0,901.0,842.0,785.0,750.0,742.0,741.0,752.0,759.0,2764.0,10545.0,1202.0,1705.0,2749.0,1806.0,1385.0,1471.0,1443.0,1692.0,2831.0,1834.0,1267.0,1034.0,901.0,842.0,785.0,750.0,742.0,741.0,752.0,759.0,2764.0,C02
26807.0,1352.0,1792.0,2652.0,1621.0,1429.0,1374.0,1368.0,1477.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26807.0,1352.0,1792.0,2652.0,1621.0,1429.0,1374.0,1368.0,1477.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26807.0,1352.0,1792.0,2652.0,1621.0,1429.0,1374.0,1368.0,1477.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
11284.0,4863.0,3112.0,2733.0,3315.0,5111.0,2535.0,2093.0,2040.0,2167.0,747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11284.0,4863.0,3112.0,2733.0,3315.0,5111.0,2535.0,2093.0,2040.0,2167.0,747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11284.0,4863.0,3112.0,2733.0,3315.0,5111.0,2535.0,2093.0,2040.0,2167.0,747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
26020.0,1570.0,2202.0,3463.0,1520.0,1116.0,973.0,889.0,874.0,898.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26020.0,1570.0,2202.0,3463.0,1520.0,1116.0,973.0,889.0,874.0,898.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26020.0,1570.0,2202.0,3463.0,1520.0,1116.0,973.0,889.0,874.0,898.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
11402.0,1126.0,1259.0,1428.0,1715.0,2303.0,3830.0,3953.0,3201.0,2471.0,2405.0,2869.0,2038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11402.0,1126.0,1259.0,1428.0,1715.0,2303.0,3830.0,3953.0,3201.0,2471.0,2405.0,2869.0,2038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11402.0,1126.0,1259.0,1428.0,1715.0,2303.0,3830.0,3953.0,3201.0,2471.0,2405.0,2869.0,2038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
33081.0,1667.0,1694.0,1845.0,1713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33081.0,1667.0,1694.0,1845.0,1713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33081.0,1667.0,1694.0,1845.0,1713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
2856.0,1314.0,1367.0,1492.0,1924.0,4767.0,7757.0,2421.0,1612.0,1323.0,1084.0,1011.0,882.0,843.0,797.0,737.0,734.0,696.0,683.0,648.0,680.0,4372.0,2856.0,1314.0,1367.0,1492.0,1924.0,4767.0,7757.0,2421.0,1612.0,1323.0,1084.0,1011.0,882.0,843.0,797.0,737.0,734.0,696.0,683.0,648.0,680.0,4372.0,2856.0,1314.0,1367.0,1492.0,1924.0,4767.0,7757.0,2421.0,1612.0,1323.0,1084.0,1011.0,882.0,843.0,797.0,737.0,734.0,696.0,683.0,648.0,680.0,4372.0,C02
18481.0,1244.0,1263.0,1257.0,1320.0,1355.0,1480.0,1960.0,2832.0,5201.0,3583.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18481.0,1244.0,1263.0,1257.0,1320.0,1355.0,1480.0,1960.0,2832.0,5201.0,3583.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18481.0,1244.0,1263.0,1257.0,1320.0,1355.0,1480.0,1960.0,2832.0,5201.0,3583.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
30124.0,2014.0,1815.0,1765.0,2044.0,2238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0,2014.0,1815.0,1765.0,2044.0,2238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30124.0,2014.0,1815.0,1765.0,2044.0,2238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
15714.0,519.0,538.0,607.0,700.0,759.0,897.0,1122.0,4567.0,3912.0,2289.0,1914.0,1708.0,1611.0,1650.0,1202.0,291.0,0.0,0.0,0.0,0.0,0.0,15714.0,519.0,538.0,607.0,700.0,759.0,897.0,1122.0,4567.0,3912.0,2289.0,1914.0,1708.0,1611.0,1650.0,1202.0,291.0,0.0,0.0,0.0,0.0,0.0,15714.0,519.0,538.0,607.0,700.0,759.0,897.0,1122.0,4567.0,3912.0,2289.0,1914.0,1708.0,1611.0,1650.0,1202.0,291.0,0.0,0.0,0.0,0.0,0.0,C02
33783.0,2591.0,3434.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33783.0,2591.0,3434.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33783.0,2591.0,3434.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
3043.0,1621.0,1544.0,1550.0,1705.0,2110.0,3385.0,2234.0,1777.0,1687.0,1713.0,1873.0,2427.0,3544.0,2311.0,1937.0,1964.0,2289.0,1286.0,0.0,0.0,0.0,3043.0,1621.0,1544.0,1550.0,1705.0,2110.0,3385.0,2234.0,1777.0,1687.0,1713.0,1873.0,2427.0,3544.0,2311.0,1937.0,1964.0,2289.0,1286.0,0.0,0.0,0.0,3043.0,1621.0,1544.0,1550.0,1705.0,2110.0,3385.0,2234.0,1777.0,1687.0,1713.0,1873.0,2427.0,3544.0,2311.0,1937.0,1964.0,2289.0,1286.0,0.0,0.0,0.0,C02
14762.0,1634.0,7036.0,5836.0,4107.0,1514.0,1401.0,1274.0,1354.0,1082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14762.0,1634.0,7036.0,5836.0,4107.0,1514.0,1401.0,1274.0,1354.0,1082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14762.0,1634.0,7036.0,5836.0,4107.0,1514.0,1401.0,1274.0,1354.0,1082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
13646.0,537.0,558.0,602.0,642.0,722.0,759.0,888.0,1088.0,1222.0,1519.0,2080.0,3638.0,3987.0,4971.0,1714.0,1427.0,0.0,0.0,0.0,0.0,0.0,13646.0,537.0,558.0,602.0,642.0,722.0,759.0,888.0,1088.0,1222.0,1519.0,2080.0,3638.0,3987.0,4971.0,1714.0,1427.0,0.0,0.0,0.0,0.0,0.0,13646.0,537.0,558.0,602.0,642.0,722.0,759.0,888.0,1088.0,1222.0,1519.0,2080.0,3638.0,3987.0,4971.0,1714.0,1427.0,0.0,0.0,0.0,0.0,0.0,C02
17808.0,1568.0,1337.0,1281.0,1300.0,1385.0,1636.0,2002.0,2982.0,2019.0,1770.0,1945.0,2311.0,656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17808.0,1568.0,1337.0,1281.0,1300.0,1385.0,1636.0,2002.0,2982.0,2019.0,1770.0,1945.0,2311.0,656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17808.0,1568.0,1337.0,1281.0,1300.0,1385.0,1636.0,2002.0,2982.0,2019.0,1770.0,1945.0,2311.0,656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C02
11156.0,1331.0,1830.0,3442.0,3513.0,4179.0,2755.0,1614.0,1223.0,1090.0,985.0,924.0,870.0,908.0,898.0,920.0,1016.0,1031.0,315.0,0.0,0.0,0.0,11156.0,1331.0,1830.0,3442.0,3513.0,4179.0,2755.0,1614.0,1223.0,1090.0,985.0,924.0,870.0,908.0,898.0,920.0,1016.0,1031.0,315.0,0.0,0.0,0.0,11156.0,1331.0,1830.0,3442.0,3513.0,4179.0,2755.0,1614.0,1223.0,1090.0,985.0,924.0,870.0,908.0,898.0,920.0,1016.0,1031.0,315.0,0.0,0.0,0.0,C02
7078.0,964.0,1031.0,1183.0,1495.0,2372.0,9196.0,2571.0,1552.0,1224.0,1047.0,952.0,859.0,777.0,785.0,729.0,709.0,713.0,715.0,730.0,778.0,2540.0,7078.0,964.0,1031.0,1183.0,1495.0,2372.0,9196.0,2571.0,1552.0,1224.0,1047.0,952.0,859.0,777.0,785.0,729.0,709.0,713.0,715.0,730.0,778.0,2540.0,7078.0,964.0,1031.0,1183.0,1495.0,2372.0,9196.0,2571.0,1552.0,1224.0,1047.0,952.0,859.0,777.0,785.0,729.0,709.0,713.0,715.0,730.0,778.0,2540.0,C02
