% 
% 
@RELATION Gabor 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE 19 REAL
@ATTRIBUTE 20 REAL
@ATTRIBUTE 21 REAL
@ATTRIBUTE 22 REAL
@ATTRIBUTE 23 REAL
@ATTRIBUTE 24 REAL
@ATTRIBUTE 25 REAL
@ATTRIBUTE 26 REAL
@ATTRIBUTE 27 REAL
@ATTRIBUTE 28 REAL
@ATTRIBUTE 29 REAL
@ATTRIBUTE 30 REAL
@ATTRIBUTE 31 REAL
@ATTRIBUTE 32 REAL
@ATTRIBUTE 33 REAL
@ATTRIBUTE 34 REAL
@ATTRIBUTE 35 REAL
@ATTRIBUTE 36 REAL
@ATTRIBUTE 37 REAL
@ATTRIBUTE 38 REAL
@ATTRIBUTE 39 REAL
@ATTRIBUTE 40 REAL
@ATTRIBUTE 41 REAL
@ATTRIBUTE 42 REAL
@ATTRIBUTE 43 REAL
@ATTRIBUTE 44 REAL
@ATTRIBUTE 45 REAL
@ATTRIBUTE 46 REAL
@ATTRIBUTE 47 REAL
@ATTRIBUTE 48 REAL
@ATTRIBUTE 49 REAL
@ATTRIBUTE 50 REAL
@ATTRIBUTE 51 REAL
@ATTRIBUTE 52 REAL
@ATTRIBUTE 53 REAL
@ATTRIBUTE 54 REAL
@ATTRIBUTE 55 REAL
@ATTRIBUTE 56 REAL
@ATTRIBUTE 57 REAL
@ATTRIBUTE 58 REAL
@ATTRIBUTE 59 REAL
@ATTRIBUTE 60 REAL
@ATTRIBUTE class {C02, C01} 

@DATA 
17.876513738720504,0.08865791850904221,17.88252280737784,0.08868772026609265,17.88252280737784,0.08868772026609265,17.876513738720497,0.08865791850904219,17.88252280737784,0.08868772026609265,17.88252280737784,0.08868772026609265,18.474487630348168,0.09162354823579877,18.480697703867897,0.09165434686913201,18.480697703867897,0.09165434686913201,18.474487630348168,0.09162354823579895,18.480697703867897,0.09165434686913201,18.480697703867897,0.09165434686913201,18.457405810645906,0.09153883157339984,18.46361014222606,0.09156960172981407,18.46361014222606,0.09156960172981407,18.457405810645906,0.09153883157339983,18.46361014222606,0.09156960172981407,18.46361014222606,0.09156960172981407,18.409005311658344,0.09129879106227282,18.415193373740177,0.0913294805306955,18.415193373740177,0.0913294805306955,18.409005311658344,0.09129879106227282,18.415193373740177,0.09132948053069548,18.415193373740177,0.09132948053069548,18.2714138753466,0.09061641134741748,18.27755568700321,0.09064687143852403,18.27755568700321,0.09064687143852403,18.2714138753466,0.09061641134741746,18.27755568700321,0.090646871438524,18.27755568700321,0.090646871438524,C01
5.719759913644068,0.14351775336154632,5.72168257208449,0.1435659958794178,5.721682572084492,0.1435659958794177,5.719759913644067,0.14351775336154632,5.721682572084492,0.14356599587941773,5.721682572084491,0.14356599587941773,5.911087324834195,0.14831845839550858,5.913074296684184,0.14836831463776548,5.913074296684184,0.14836831463776548,5.911087324834196,0.14831845839550856,5.913074296684184,0.14836831463776545,5.913074296684184,0.14836831463776548,5.90562183480538,0.1481813206726328,5.9076069694680795,0.14823113081697517,5.907606969468079,0.14823113081697517,5.905621834805384,0.1481813206726328,5.9076069694680795,0.1482311308169749,5.9076069694680795,0.1482311308169749,5.890135636659853,0.147792747655668,5.892115565742188,0.14784242718383042,5.892115565742188,0.14784242718383042,5.890135636659853,0.147792747655668,5.892115565742188,0.14784242718383042,5.892115565742188,0.14784242718383042,5.846111953218696,0.1466881243432275,5.848077084038906,0.14673743255976748,5.848077084038906,0.14673743255976748,5.846111953218696,0.1466881243432275,5.8480770840389065,0.1467374325597675,5.8480770840389065,0.14673743255976748,C01
4.038474072813784,0.08957011632142681,4.03983157843986,0.08960022470757548,4.03983157843986,0.08960022470757548,4.038474072813783,0.08957011632142682,4.03983157843986,0.08960022470757548,4.03983157843986,0.08960022470757548,4.17356204873858,0.09256625929499823,4.174964963270099,0.09259737481425359,4.174964963270099,0.09259737481425359,4.173562048738581,0.09256625929499822,4.174964963270099,0.0925973748142536,4.174964963270099,0.0925973748142536,4.169703103588808,0.0924806709862186,4.171104720962201,0.09251175773554489,4.1711047209622,0.0925117577355449,4.169703103588808,0.0924806709862186,4.171104720962201,0.0925117577355449,4.171104720962201,0.0925117577355449,4.158768971625013,0.09223816070777768,4.160166913564122,0.09226916593892234,4.160166913564122,0.09226916593892236,4.158768971625013,0.09223816070777767,4.160166913564123,0.09226916593892236,4.160166913564123,0.09226916593892234,4.127685760642195,0.09154876001504667,4.129073254171089,0.09157953350883165,4.129073254171088,0.09157953350883165,4.127685760642195,0.09154876001504667,4.129073254171089,0.09157953350883165,4.129073254171088,0.09157953350883165,C01
0.6374527254798795,0.02930627417501297,0.6376670008833074,0.02931612527999831,0.6376670008833074,0.02931612527999831,0.6374527254798793,0.02930627417501297,0.6376670008833074,0.029316125279998315,0.6376670008833074,0.029316125279998315,0.6587756798631922,0.03028657643493122,0.658997122832893,0.030296757061861766,0.6589971228328932,0.030296757061861763,0.6587756798631922,0.03028657643493122,0.658997122832893,0.030296757061861763,0.6589971228328932,0.030296757061861766,0.6581665648710407,0.030258572960711286,0.6583878030908725,0.03026874417446406,0.6583878030908726,0.03026874417446406,0.6581665648710407,0.03025857296071128,0.6583878030908726,0.03026874417446406,0.6583878030908726,0.03026874417446406,0.6564406673920837,0.03017922648889515,0.6566613254632022,0.030189371030870753,0.6566613254632022,0.030189371030870746,0.6564406673920838,0.03017922648889515,0.6566613254632022,0.030189371030870753,0.6566613254632022,0.030189371030870753,0.6515343396057917,0.02995366280150291,0.6517533484481481,0.029963731521777295,0.6517533484481481,0.029963731521777295,0.6515343396057915,0.02995366280150292,0.6517533484481481,0.029963731521777295,0.6517533484481481,0.029963731521777295,C01
2.2304367349431096,0.04547946162622164,2.2311864811001203,0.04549474923830417,2.2311864811001203,0.045494749238304176,2.2304367349431096,0.04547946162622164,2.2311864811001203,0.045494749238304176,2.2311864811001203,0.045494749238304176,2.3050454060696923,0.04700076108400308,2.305820231424663,0.04701656007056387,2.305820231424663,0.04701656007056387,2.3050454060696923,0.047000761084003084,2.3058202314246627,0.04701656007056387,2.305820231424663,0.04701656007056385,2.3029141226034566,0.04695730339560566,2.303688231541959,0.04697308777415976,2.303688231541959,0.04697308777415977,2.3029141226034566,0.04695730339560566,2.303688231541959,0.04697308777415977,2.303688231541959,0.04697308777415977,2.2968752353512247,0.0468341681652938,2.297647314358814,0.046849911152776536,2.297647314358814,0.04684991115277653,2.2968752353512247,0.046834168165293795,2.297647314358814,0.046849911152776536,2.297647314358814,0.046849911152776536,2.2797080741001854,0.046484123154326255,2.280474382483174,0.04649974847655571,2.280474382483174,0.04649974847655572,2.279708074100185,0.046484123154326255,2.2804743824831744,0.04649974847655571,2.280474382483174,0.04649974847655571,C01
4.055713482317852,0.08344535138730552,4.05707678285433,0.08347340097532625,4.05707678285433,0.08347340097532625,4.055713482317851,0.08344535138730551,4.05707678285433,0.08347340097532625,4.05707678285433,0.08347340097532624,4.191378120837008,0.08623661942964038,4.192787024120119,0.0862656072834531,4.192787024120119,0.08626560728345312,4.191378120837009,0.08623661942964035,4.192787024120119,0.08626560728345309,4.192787024120119,0.0862656072834531,4.187502702649504,0.08615688361155621,4.188910303237235,0.08618584466271494,4.188910303237235,0.08618584466271496,4.187502702649504,0.08615688361155623,4.188910303237235,0.08618584466271494,4.188910303237235,0.08618584466271494,4.17652189514068,0.08593095607868488,4.177925804604427,0.08595984118583797,4.177925804604427,0.08595984118583797,4.17652189514068,0.08593095607868488,4.177925804604428,0.08595984118583797,4.177925804604428,0.085959841185838,4.145305996367076,0.085288696300377,4.146699412818514,0.08531736551626888,4.146699412818514,0.08531736551626888,4.145305996367076,0.085288696300377,4.146699412818514,0.08531736551626888,4.146699412818514,0.08531736551626888,C01
2.9092532079073337,0.0750337376333092,2.9102311336105022,0.07505895971450754,2.9102311336105027,0.07505895971450753,2.9092532079073337,0.07503373763330919,2.9102311336105022,0.07505895971450753,2.9102311336105022,0.07505895971450753,3.0065684611993024,0.07754363507481797,3.00757909876379,0.07756970084099163,3.00757909876379,0.07756970084099163,3.006568461199303,0.07754363507481797,3.00757909876379,0.0775697008409916,3.0075790987637903,0.07756970084099163,3.003788537804048,0.07747193693520171,3.0047982409161733,0.07749797860053269,3.0047982409161733,0.0774979786005327,3.003788537804048,0.07747193693520171,3.0047982409161738,0.0774979786005327,3.0047982409161733,0.07749797860053269,2.995911761101288,0.07726878377036074,2.99691881648844,0.07729475714713525,2.99691881648844,0.07729475714713525,2.995911761101288,0.07726878377036074,2.99691881648844,0.07729475714713525,2.99691881648844,0.07729475714713525,2.973519904763135,0.0766912662586387,2.974519433279884,0.07671704550682462,2.974519433279884,0.07671704550682462,2.973519904763135,0.0766912662586387,2.9745194332798843,0.07671704550682462,2.974519433279884,0.07671704550682462,C01
5.3506112691956105,0.07089314641494146,5.352409840826853,0.07091697666452884,5.352409840826853,0.07091697666452884,5.35061126919561,0.07089314641494145,5.352409840826853,0.07091697666452883,5.352409840826853,0.07091697666452884,5.529590565158361,0.07326454003626065,5.531449299464119,0.07328916741370474,5.531449299464119,0.07328916741370473,5.529590565158363,0.07326454003626065,5.531449299464119,0.07328916741370474,5.53144929946412,0.07328916741370474,5.524477813402796,0.07319679841935836,5.526334829091766,0.07322140302591841,5.526334829091766,0.07322140302591841,5.524477813402796,0.07319679841935836,5.526334829091766,0.0732214030259184,5.526334829091766,0.07322140302591842,5.509991081867661,0.07300485586772736,5.511843227940256,0.07302939595410245,5.511843227940256,0.07302939595410245,5.509991081867661,0.07300485586772734,5.511843227940258,0.07302939595410246,5.511843227940258,0.07302939595410245,5.4688086510859355,0.07245920753929443,5.470646953964161,0.07248356420969063,5.470646953964162,0.07248356420969063,5.4688086510859355,0.07245920753929443,5.470646953964162,0.07248356420969063,5.470646953964162,0.07248356420969063,C01
2.3738352150007644,0.0600085371649968,2.374633163582755,0.06002870862712434,2.374633163582755,0.060028708627124346,2.373835215000764,0.0600085371649968,2.374633163582755,0.060028708627124346,2.374633163582755,0.060028708627124346,2.4532406014392314,0.062015837862653134,2.4540652416024336,0.06203668406527519,2.454065241602434,0.06203668406527519,2.453240601439232,0.062015837862653106,2.4540652416024336,0.06203668406527519,2.454065241602434,0.06203668406527519,2.4509722942211765,0.061958496983583314,2.4517961719083634,0.06197932391145764,2.4517961719083634,0.06197932391145765,2.4509722942211765,0.06195849698358332,2.4517961719083634,0.06197932391145764,2.4517961719083634,0.06197932391145765,2.444545156883364,0.061796024412882546,2.4453668741319574,0.06181679672670607,2.4453668741319574,0.06181679672670607,2.444545156883364,0.06179602441288253,2.445366874131958,0.06181679672670607,2.445366874131958,0.06181679672670607,2.426274290339234,0.06133415243157461,2.4270898659601614,0.061354769490269266,2.4270898659601614,0.061354769490269266,2.426274290339234,0.06133415243157461,2.4270898659601614,0.061354769490269266,2.4270898659601614,0.061354769490269266,C01
4.01228573211269,0.06297281302175553,4.013634434705911,0.06299398090507614,4.013634434705911,0.06299398090507614,4.012285732112689,0.06297281302175553,4.013634434705911,0.06299398090507614,4.013634434705911,0.06299398090507614,4.146497701438355,0.06507926949418037,4.1478915184733784,0.06510114544853507,4.1478915184733784,0.06510114544853507,4.146497701438354,0.06507926949418037,4.1478915184733784,0.06510114544853507,4.147891518473379,0.06510114544853507,4.142663780435941,0.06501909611507849,4.144056308724444,0.06504095184256008,4.144056308724444,0.06504095184256009,4.142663780435941,0.06501909611507849,4.144056308724444,0.06504095184256006,4.144056308724444,0.06504095184256005,4.131800553167319,0.06484859779435174,4.133189429855766,0.06487039620998121,4.133189429855766,0.06487039620998121,4.131800553167319,0.06484859779435173,4.133189429855773,0.06487039620998118,4.133189429855773,0.06487039620998118,4.100918907851285,0.06436391045996619,4.102297403884463,0.06438554595124094,4.102297403884463,0.06438554595124095,4.100918907851285,0.06436391045996619,4.102297403884463,0.06438554595124094,4.102297403884463,0.06438554595124094,C01
